experiment_name,variant,batch_id,batch_size,seed,measured_runs,warmup_runs,input_hash,ciphertext_size_bytes,matching_runtime_s_mean,matching_runtime_s_median,matching_runtime_s_std,matching_runtime_s_min,matching_runtime_s_max,encryption_runtime_s_mean,encryption_runtime_s_median,encrypted_computation_runtime_s_mean,encrypted_computation_runtime_s_median,decryption_runtime_s_mean,decryption_runtime_s_median,batch_wall_clock_runtime_s,experiment_wall_clock_runtime_s,command_wall_clock_runtime_s,command_wall_clock_runtime_ms,total_runtime_s_mean,total_runtime_s_median,total_runtime_s_std,total_runtime_s_min,total_runtime_s_max,throughput_orders_per_second_mean,throughput_orders_per_second_median,throughput_orders_per_second_std,matched_volume,matched_trades_count,unmatched_orders_count,correctness_pass,audit_overhead_s_mean,audit_overhead_percent_mean,blockchain_runtime_s_mean,blockchain_tx_count_mean,blockchain_gas_used_total_mean
paillier_phe,paillier_phe,batch_0001,100,42,5,1,b179599a544e57f74f1393d1fca886c3e6d36455f3f1a7fd9cfbc685969a39cd,102400,0.0,0.0,0.0,0.0,0.0,12.424595316200064,12.448192095000197,0.1303975343999809,0.1300653839998631,0.0344245197999498,0.0337717719999091,75.37537568099992,12876.63455715,12879.933380362,12879933.380361998,75.37537568099992,75.37537568099992,0.0,75.37537568099992,75.37537568099992,1.3266932217122902,1.3266932217122902,0.0,23008,0,0,True,0.001045299999987,0.0,0.0,0.0,0.0
paillier_phe,paillier_phe,batch_0002,500,42,5,1,586db1768c3025fbc1c1c07343da20ad62e29db7456f4f76e8879fe793ba4fc6,511991,0.0,0.0,0.0,0.0,0.0,61.99479397000009,62.033583959,0.1568141684000238,0.1576763489999848,0.0348296581999875,0.034567860999914,373.8018437630001,12876.63455715,12879.933380362,12879933.380361998,373.8018437630001,373.8018437630001,0.0,373.8018437630001,373.8018437630001,1.337607099436922,1.337607099436922,0.0,123887,0,0,True,0.0009054040000137,0.0,0.0,0.0,0.0
paillier_phe,paillier_phe,batch_0003,1000,42,5,1,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,1023980,0.0,0.0,0.0,0.0,0.0,125.60977160420006,126.392646926,0.1853978588000245,0.1856264689999989,0.0345212760000322,0.0344452809999893,755.729268953,12876.63455715,12879.933380362,12879933.380361998,755.729268953,755.729268953,0.0,755.729268953,755.729268953,1.3232251827237242,1.3232251827237242,0.0,247872,0,0,True,0.0035319636000167,0.0,0.0,0.0,0.0
paillier_phe,paillier_phe,batch_0004,5000,42,5,1,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,5119890,0.0,0.0,0.0,0.0,0.0,634.053785265,635.449864788,0.4284041223997519,0.4288762099999985,0.0347875022002881,0.0350261529997624,3793.956685298,12876.63455715,12879.933380362,12879933.380361998,3793.956685298,3793.956685298,0.0,3793.956685298,3793.956685298,1.3178853673726827,1.3178853673726827,0.0,1236942,0,0,True,0.0032030515999394,0.0,0.0,0.0,0.0
paillier_phe,paillier_phe,batch_0005,10000,42,5,1,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,10239785,0.0,0.0,0.0,0.0,0.0,1309.2608136179997,1310.2911306130009,0.7633807843998511,0.7695974779999233,0.0368375691996334,0.0366804149998643,7877.279734705999,12876.63455715,12879.933380362,12879933.380361998,7877.279734705999,7877.279734705999,0.0,7877.279734705999,7877.279734705999,1.269473769725562,1.269473769725562,0.0,2517909,0,0,True,0.0060361954001564,0.0,0.0,0.0,0.0
