experiment_name,variant,batch_id,batch_size,run_id,is_warmup,seed,input_hash,ciphertext_size_bytes,matching_runtime_s,encryption_runtime_s,encrypted_computation_runtime_s,decryption_runtime_s,evidence_write_runtime_s,hashing_runtime_s,blockchain_runtime_s,total_runtime_s,throughput_orders_per_second,matched_volume,matched_trades_count,unmatched_orders_count,correctness_pass,blockchain_tx_count,blockchain_gas_used_total,blockchain_block_number,blockchain_transaction_hash,created_at,buy_volume,sell_volume,executed_trade_count,total_runtime_ms,encryption_time_ms,encrypted_computation_time_ms,decryption_time_ms,blockchain_time_ms,gas_used,block_number,transaction_hash
paillier_phe_blockchain,paillier_phe_blockchain,batch_0002,500,measured_0004,False,42,586db1768c3025fbc1c1c07343da20ad62e29db7456f4f76e8879fe793ba4fc6,511990,0.0,65.60206247699898,0.15963705300237052,0.03602107700135093,0.015434508000907954,5.5674001487204805e-05,102.12600073700378,167.93921152600888,2.9772677593080434,123887,0,0,True,3,716649,1648,fea6ac4edf042089eb2bec191a74851d946028fb0bb5d376329d5246bb297628,2026-06-10T18:47:15.393348+00:00,131747,123887,0,167939.21152600888,65602.06247699898,159.63705300237052,36.02107700135093,102126.00073700378,716649,1648,fea6ac4edf042089eb2bec191a74851d946028fb0bb5d376329d5246bb297628
paillier_phe_blockchain,paillier_phe_blockchain,batch_0002,500,measured_0005,False,42,586db1768c3025fbc1c1c07343da20ad62e29db7456f4f76e8879fe793ba4fc6,511992,0.0,65.10902858400004,0.1646856840015971,0.03609462600070401,0.015434508000907954,5.5674001487204805e-05,102.12600073700378,167.45129981300852,2.985942781921346,123887,0,0,True,3,716649,1648,fea6ac4edf042089eb2bec191a74851d946028fb0bb5d376329d5246bb297628,2026-06-10T18:47:15.393354+00:00,131747,123887,0,167451.29981300852,65109.02858400004,164.6856840015971,36.09462600070401,102126.00073700378,716649,1648,fea6ac4edf042089eb2bec191a74851d946028fb0bb5d376329d5246bb297628
paillier_phe_blockchain,paillier_phe_blockchain,batch_0003,1000,warmup_0001,True,42,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,1023979,0.0,130.1697679209974,0.19017586799964192,0.03621187500175438,0.0,0.0,0.0,130.3961556639988,7.668937745195282,247872,0,0,True,0,0,0,,2026-06-10T18:49:37.871784+00:00,247872,261641,0,130396.1556639988,130169.7679209974,190.17586799964192,36.21187500175438,0.0,0,0,
paillier_phe_blockchain,paillier_phe_blockchain,batch_0003,1000,measured_0001,False,42,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,1023991,0.0,130.28588548100015,0.18649164099770132,0.03550824400008423,0.030132268999295775,7.383100091828965e-05,106.65766719000021,237.19575865599836,4.215926986495091,247872,0,0,True,3,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f,2026-06-10T19:03:24.313842+00:00,247872,261641,0,237195.75865599836,130285.88548100015,186.49164099770132,35.50824400008423,106657.66719000021,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f
paillier_phe_blockchain,paillier_phe_blockchain,batch_0003,1000,measured_0002,False,42,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,1023991,0.0,130.2132019210003,0.20675072799713234,0.03701689199806424,0.030132268999295775,7.383100091828965e-05,106.65766719000021,237.1448428309959,4.2168321607257635,247872,0,0,True,3,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f,2026-06-10T19:03:24.313858+00:00,247872,261641,0,237144.8428309959,130213.20192100029,206.75072799713234,37.01689199806424,106657.66719000021,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f
paillier_phe_blockchain,paillier_phe_blockchain,batch_0003,1000,measured_0003,False,42,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,1023985,0.0,129.28640580200226,0.19450838600096176,0.03542692699920735,0.030132268999295775,7.383100091828965e-05,106.65766719000021,236.20421440500286,4.2336247154564735,247872,0,0,True,3,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f,2026-06-10T19:03:24.313864+00:00,247872,261641,0,236204.21440500286,129286.40580200226,194.50838600096176,35.42692699920735,106657.66719000021,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f
paillier_phe_blockchain,paillier_phe_blockchain,batch_0003,1000,measured_0004,False,42,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,1023989,0.0,130.5151182840018,0.20125946099869907,0.03792350200092187,0.030132268999295775,7.383100091828965e-05,106.65766719000021,237.44217453700185,4.211551726014727,247872,0,0,True,3,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f,2026-06-10T19:03:24.313870+00:00,247872,261641,0,237442.17453700185,130515.1182840018,201.25946099869907,37.92350200092187,106657.66719000021,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f
paillier_phe_blockchain,paillier_phe_blockchain,batch_0003,1000,measured_0005,False,42,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,1023987,0.0,129.34098868100045,0.19017032099873177,0.03565356100079953,0.030132268999295775,7.383100091828965e-05,106.65766719000021,236.2546858530004,4.232720279767099,247872,0,0,True,3,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f,2026-06-10T19:03:24.313875+00:00,247872,261641,0,236254.6858530004,129340.98868100045,190.17032099873177,35.65356100079953,106657.66719000021,716649,1722,63f309d8f93f4debfaf8362c3ed6aedbc9a14a30c335c10379515db07370290f
paillier_phe_blockchain,paillier_phe_blockchain,batch_0004,5000,warmup_0001,True,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,5119929,0.0,651.6725789469965,0.43891740500112064,0.03646329699768103,0.0,0.0,0.0,652.1479596489953,7.66697177537923,1236942,0,0,True,0,0,0,,2026-06-10T19:15:15.166858+00:00,1260521,1236942,0,652147.9596489953,651672.5789469965,438.91740500112064,36.46329699768103,0.0,0,0,
paillier_phe_blockchain,paillier_phe_blockchain,batch_0004,5000,measured_0001,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,5119944,0.0,654.6408236980024,0.44298992800031556,0.03588909600148327,0.10355138600061764,6.618100087507628e-05,97.27954340099677,752.5028636900024,6.644492986354637,1236942,0,0,True,3,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401,2026-06-10T20:15:25.043254+00:00,1260521,1236942,0,752502.8636900024,654640.8236980024,442.98992800031556,35.88909600148327,97279.54340099677,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401
paillier_phe_blockchain,paillier_phe_blockchain,batch_0004,5000,measured_0002,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,5119934,0.0,647.3443949629982,0.435335762998875,0.03430573700097739,0.10355138600061764,6.618100087507628e-05,97.27954340099677,745.1971974309963,6.709633392660456,1236942,0,0,True,3,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401,2026-06-10T20:15:25.043269+00:00,1260521,1236942,0,745197.1974309963,647344.3949629982,435.335762998875,34.30573700097739,97279.54340099677,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401
paillier_phe_blockchain,paillier_phe_blockchain,batch_0004,5000,measured_0003,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,5119929,0.0,639.208012637002,0.4697535470004368,0.034432271000696346,0.10355138600061764,6.618100087507628e-05,97.27954340099677,737.0953594230014,6.7833828229687985,1236942,0,0,True,3,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401,2026-06-10T20:15:25.043276+00:00,1260521,1236942,0,737095.3594230013,639208.0126370019,469.7535470004368,34.432271000696346,97279.54340099677,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401
paillier_phe_blockchain,paillier_phe_blockchain,batch_0004,5000,measured_0004,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,5119927,0.0,633.4551033839998,0.43462515600185725,0.034719092000159435,0.10355138600061764,6.618100087507628e-05,97.27954340099677,731.3076086000001,6.837068206594889,1236942,0,0,True,3,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401,2026-06-10T20:15:25.043282+00:00,1260521,1236942,0,731307.6086000002,633455.1033839998,434.62515600185725,34.719092000159435,97279.54340099677,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401
paillier_phe_blockchain,paillier_phe_blockchain,batch_0004,5000,measured_0005,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,5119922,0.0,633.5344906099999,0.4324929489994247,0.03445760400063591,0.10355138600061764,6.618100087507628e-05,97.27954340099677,731.3846021309982,6.836348462124788,1236942,0,0,True,3,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401,2026-06-10T20:15:25.043287+00:00,1260521,1236942,0,731384.6021309983,633534.49061,432.4929489994247,34.45760400063591,97279.54340099677,716649,2052,aeaa4394663ac63301b2567d8d6fd801594dd1e938a58f9a1ecd05be853e5401
paillier_phe_blockchain,paillier_phe_blockchain,batch_0005,10000,warmup_0001,True,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,10239861,0.0,1274.6126990509983,0.7425987729984627,0.03484083900184487,0.0,0.0,0.0,1275.3901386629987,7.840738058773982,2517909,0,0,True,0,0,0,,2026-06-10T20:38:37.768135+00:00,2517909,2548236,0,1275390.1386629986,1274612.6990509983,742.5987729984627,34.84083900184487,0.0,0,0,
paillier_phe_blockchain,paillier_phe_blockchain,batch_0005,10000,measured_0001,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,10239885,0.0,1268.9138588189999,0.7489421809987107,0.03580588499971782,0.665706970001338,0.00044950799929210916,98.92403280400322,1369.2887961670021,7.30306128845326,2517909,0,0,True,3,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416,2026-06-10T22:52:59.524136+00:00,2517909,2548236,0,1369288.796167002,1268913.858819,748.9421809987107,35.80588499971782,98924.03280400322,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416
paillier_phe_blockchain,paillier_phe_blockchain,batch_0005,10000,measured_0002,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,10239845,0.0,1252.6746958630029,0.7564683500022511,0.03953531100341934,0.665706970001338,0.00044950799929210916,98.92403280400322,1353.0608888060124,7.39065040068104,2517909,0,0,True,3,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416,2026-06-10T22:52:59.524201+00:00,2517909,2548236,0,1353060.8888060125,1252674.695863003,756.4683500022511,39.53531100341934,98924.03280400322,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416
paillier_phe_blockchain,paillier_phe_blockchain,batch_0005,10000,measured_0003,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,10239863,0.0,1277.3769588040013,0.7962848250026582,0.04248789800112718,0.665706970001338,0.00044950799929210916,98.92403280400322,1377.805920809009,7.257916263074469,2517909,0,0,True,3,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416,2026-06-10T22:52:59.524219+00:00,2517909,2548236,0,1377805.9208090089,1277376.9588040013,796.2848250026582,42.48789800112718,98924.03280400322,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416
paillier_phe_blockchain,paillier_phe_blockchain,batch_0005,10000,measured_0004,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,10239858,0.0,1361.0348346729988,1.1140200080008071,0.060092888998042326,0.665706970001338,0.00044950799929210916,98.92403280400322,1461.7991368520015,6.840885144818936,2517909,0,0,True,3,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416,2026-06-10T22:52:59.524234+00:00,2517909,2548236,0,1461799.1368520015,1361034.8346729989,1114.0200080008071,60.092888998042326,98924.03280400322,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416
paillier_phe_blockchain,paillier_phe_blockchain,batch_0005,10000,measured_0005,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,10239854,0.0,2052.5577143559967,1.3569576009977027,0.06452848899789387,0.665706970001338,0.00044950799929210916,98.92403280400322,2153.569389727996,4.643453815650229,2517909,0,0,True,3,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416,2026-06-10T22:52:59.524292+00:00,2517909,2548236,0,2153569.389727996,2052557.7143559968,1356.9576009977027,64.52848899789387,98924.03280400322,716637,2768,64f0289eb7f1d6b14c846234c329e6dce8e93327fbb2bd9a2047dcd0b2251416
