experiment_name,variant,batch_id,batch_size,seed,measured_runs,warmup_runs,input_hash,ciphertext_size_bytes,matching_runtime_s_mean,matching_runtime_s_median,matching_runtime_s_std,matching_runtime_s_min,matching_runtime_s_max,encryption_runtime_s_mean,encryption_runtime_s_median,encrypted_computation_runtime_s_mean,encrypted_computation_runtime_s_median,decryption_runtime_s_mean,decryption_runtime_s_median,batch_wall_clock_runtime_s,experiment_wall_clock_runtime_s,command_wall_clock_runtime_s,command_wall_clock_runtime_ms,total_runtime_s_mean,total_runtime_s_median,total_runtime_s_std,total_runtime_s_min,total_runtime_s_max,throughput_orders_per_second_mean,throughput_orders_per_second_median,throughput_orders_per_second_std,matched_volume,matched_trades_count,unmatched_orders_count,correctness_pass,audit_overhead_s_mean,audit_overhead_percent_mean,blockchain_runtime_s_mean,blockchain_tx_count_mean,blockchain_gas_used_total_mean
plaintext_baseline,plaintext,batch_0001,100,42,5,1,b179599a544e57f74f1393d1fca886c3e6d36455f3f1a7fd9cfbc685969a39cd,0,0.0043572452000034,0.0043150970000169,0.0001830818404357,0.0042112319999887,0.0046727700000133,0.0,0.0,0.0,0.0,0.0,0.0,0.1665087609999886,1.673878400000035,3.7540756829999964,3754.0756829999964,0.1665087609999886,0.1665087609999886,0.0,0.1665087609999886,0.1665087609999886,600.5689994895031,600.5689994895031,0.0,13911,58,42,True,0.0,0.0,0.0,0.0,0.0
plaintext_baseline,plaintext,batch_0002,500,42,5,1,586db1768c3025fbc1c1c07343da20ad62e29db7456f4f76e8879fe793ba4fc6,0,0.0064385415999936,0.0064275359999896,0.0002922895789984,0.0061569069999904,0.0069133480000118,0.0,0.0,0.0,0.0,0.0,0.0,0.1736643739999976,1.673878400000035,3.7540756829999964,3754.0756829999964,0.1736643739999976,0.1736643739999976,0.0,0.1736643739999976,0.1736643739999976,2879.1167035790927,2879.1167035790927,0.0,63799,243,257,True,0.0,0.0,0.0,0.0,0.0
plaintext_baseline,plaintext,batch_0003,1000,42,5,1,4c561bcab53e481f95cc662b055b193762c2df91011afcd9c25ff348dac631f8,0,0.0088022481999928,0.0087043890000018,0.0002602230325288,0.0086153119999607,0.0092532979999759,0.0,0.0,0.0,0.0,0.0,0.0,0.1928477089999773,1.673878400000035,3.7540756829999964,3754.0756829999964,0.1928477089999773,0.1928477089999773,0.0,0.1928477089999773,0.1928477089999773,5185.438837648402,5185.438837648402,0.0,125172,491,508,True,0.0,0.0,0.0,0.0,0.0
plaintext_baseline,plaintext,batch_0004,5000,42,5,1,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,0,0.03008516619999,0.0302407439999683,0.0006835341119938,0.0292954219999614,0.031013463000022,0.0,0.0,0.0,0.0,0.0,0.0,0.3251101319999634,1.673878400000035,3.7540756829999964,3754.0756829999964,0.3251101319999634,0.3251101319999634,0.0,0.3251101319999634,0.3251101319999634,15379.40380154182,15379.40380154182,0.0,628619,2515,2483,True,0.0,0.0,0.0,0.0,0.0
plaintext_baseline,plaintext,batch_0005,10000,42,5,1,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,0,0.0574621483999976,0.0575013229999967,0.0002384230179384,0.0571564939999689,0.0577288769999881,0.0,0.0,0.0,0.0,0.0,0.0,0.5016706989999875,1.673878400000035,3.7540756829999964,3754.0756829999964,0.5016706989999875,0.5016706989999875,0.0,0.5016706989999875,0.5016706989999875,19933.394595167,19933.394595167,0.0,1275479,4951,5040,True,0.0,0.0,0.0,0.0,0.0
