experiment_name,variant,batch_id,batch_size,run_id,is_warmup,seed,input_hash,ciphertext_size_bytes,matching_runtime_s,encryption_runtime_s,encrypted_computation_runtime_s,decryption_runtime_s,evidence_write_runtime_s,hashing_runtime_s,blockchain_runtime_s,total_runtime_s,throughput_orders_per_second,matched_volume,matched_trades_count,unmatched_orders_count,correctness_pass,blockchain_tx_count,blockchain_gas_used_total,blockchain_block_number,blockchain_transaction_hash,created_at
plaintext_baseline,plaintext,batch_0004,5000,warmup_0001,True,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,0,0.03302644500001861,0.0,0.0,0.0,0.0,0.0,0.0,0.03302644500001861,151393.83000493035,628619,2515,2483,True,0,0,0,,2026-06-10T12:46:16.552517+00:00
plaintext_baseline,plaintext,batch_0004,5000,measured_0001,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,0,0.030335583000010047,0.0,0.0,0.0,0.0,0.0,0.0,0.030335583000010047,164822.94076887672,628619,2515,2483,True,0,0,0,,2026-06-10T12:46:16.604755+00:00
plaintext_baseline,plaintext,batch_0004,5000,measured_0002,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,0,0.02929542199996149,0.0,0.0,0.0,0.0,0.0,0.0,0.02929542199996149,170675.1314251958,628619,2515,2483,True,0,0,0,,2026-06-10T12:46:16.666507+00:00
plaintext_baseline,plaintext,batch_0004,5000,measured_0003,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,0,0.031013463000022057,0.0,0.0,0.0,0.0,0.0,0.0,0.031013463000022057,161220.3061617609,628619,2515,2483,True,0,0,0,,2026-06-10T12:46:16.719228+00:00
plaintext_baseline,plaintext,batch_0004,5000,measured_0004,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,0,0.030240743999968345,0.0,0.0,0.0,0.0,0.0,0.0,0.030240743999968345,165339.8474589525,628619,2515,2483,True,0,0,0,,2026-06-10T12:46:16.771614+00:00
plaintext_baseline,plaintext,batch_0004,5000,measured_0005,False,42,8bff75da552ff322acae5e7721e387536210d74a90d9606968d5a5e2a88013d9,0,0.029540618999988055,0.0,0.0,0.0,0.0,0.0,0.0,0.029540618999988055,169258.47085337047,628619,2515,2483,True,0,0,0,,2026-06-10T12:46:16.822431+00:00
plaintext_baseline,plaintext,batch_0005,10000,warmup_0001,True,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,0,0.06100994199999832,0.0,0.0,0.0,0.0,0.0,0.0,0.06100994199999832,163907.71195947498,1275479,4951,5040,True,0,0,0,,2026-06-10T12:46:16.925202+00:00
plaintext_baseline,plaintext,batch_0005,10000,measured_0001,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,0,0.05763706500005128,0.0,0.0,0.0,0.0,0.0,0.0,0.05763706500005128,173499.46601186413,1275479,4951,5040,True,0,0,0,,2026-06-10T12:46:17.005304+00:00
plaintext_baseline,plaintext,batch_0005,10000,measured_0002,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,0,0.05728698299998314,0.0,0.0,0.0,0.0,0.0,0.0,0.05728698299998314,174559.72502519365,1275479,4951,5040,True,0,0,0,,2026-06-10T12:46:17.107004+00:00
plaintext_baseline,plaintext,batch_0005,10000,measured_0003,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,0,0.05750132299999677,0.0,0.0,0.0,0.0,0.0,0.0,0.05750132299999677,173909.04205805075,1275479,4951,5040,True,0,0,0,,2026-06-10T12:46:17.186207+00:00
plaintext_baseline,plaintext,batch_0005,10000,measured_0004,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,0,0.057156493999968916,0.0,0.0,0.0,0.0,0.0,0.0,0.057156493999968916,174958.24708921855,1275479,4951,5040,True,0,0,0,,2026-06-10T12:46:17.265597+00:00
plaintext_baseline,plaintext,batch_0005,10000,measured_0005,False,42,0fcf5fc3cc5876d4e4911d80ab5a8962c948072dcbbd96654fcb9403700a79b0,0,0.05772887699998819,0.0,0.0,0.0,0.0,0.0,0.0,0.05772887699998819,173223.53247928323,1275479,4951,5040,True,0,0,0,,2026-06-10T12:46:17.344805+00:00
